ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ACTUAL_SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CUSTOMERNAME,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE
10257,37,84.82,3138.34,6/14/2004,Shipped,2,6,2004,Vintage Cars,104,The Sharp Gifts Warehouse,94217,USA,NA,Medium
10270,38,100,3800,7/19/2004,Shipped,3,7,2004,Vintage Cars,104,Souveniers And Things Co.,2067,Australia,APAC,Medium
10280,29,100,2900,8/17/2004,Shipped,3,8,2004,Vintage Cars,104,Amica Models & Co.,10100,Italy,EMEA,Medium
10291,23,100,2300,9/8/2004,Shipped,3,9,2004,Vintage Cars,104,Scandinavian Gift Ideas,S-844 67,Sweden,EMEA,Small
10304,26,85.87,2232.62,10/11/2004,Shipped,4,10,2004,Vintage Cars,104,Auto Assoc. & Cie.,78000,France,EMEA,Small
10312,38,100,3800,10/21/2004,Shipped,4,10,2004,Vintage Cars,104,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10322,48,47.04,2257.92,11/4/2004,Shipped,4,11,2004,Vintage Cars,104,Online Diecast Creations Co.,62005,USA,NA,Small
10332,40,39.8,1592,11/17/2004,Shipped,4,11,2004,Vintage Cars,104,"AV Stores, Co.",EC2 5NT,UK,EMEA,Small
10347,45,100,4500,11/29/2004,Shipped,4,11,2004,Vintage Cars,104,"Australian Collectors, Co.",3004,Australia,APAC,Medium
10357,44,100,4400,12/10/2004,Shipped,4,12,2004,Vintage Cars,104,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10369,21,94.22,1978.62,1/20/2005,Shipped,1,1,2005,Vintage Cars,104,Collectables For Less Inc.,58339,USA,NA,Small
10381,35,100,3500,2/17/2005,Shipped,1,2,2005,Vintage Cars,104,Corporate Gift Ideas Co.,Unknown,USA,NA,Medium
10392,29,86.92,2520.68,3/10/2005,Shipped,1,3,2005,Vintage Cars,104,Mini Auto Werke,8010,Austria,EMEA,Small
10423,21,84.82,1781.22,5/30/2005,In Process,2,5,2005,Vintage Cars,104,Petit Auto,B-1180,Belgium,EMEA,Small
10105,22,100,2200,2/11/2003,Shipped,1,2,2003,Vintage Cars,136,Danish Wholesale Imports,1734,Denmark,EMEA,Medium
10117,26,100,2600,4/16/2003,Shipped,2,4,2003,Vintage Cars,136,"Dragon Souveniers, Ltd.",79903,Singapore,Japan,Medium
10128,41,100,4100,6/6/2003,Shipped,2,6,2003,Vintage Cars,136,Euro Shopping Channel,28034,Spain,EMEA,Medium
10142,47,100,4700,8/8/2003,Shipped,3,8,2003,Vintage Cars,136,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10153,31,100,3100,9/28/2003,Shipped,3,9,2003,Vintage Cars,136,Euro Shopping Channel,28034,Spain,EMEA,Medium
10166,43,100,4300,10/21/2003,Shipped,4,10,2003,Vintage Cars,136,FunGiftIdeas.com,50553,USA,NA,Medium
10177,23,100,2300,11/7/2003,Shipped,4,11,2003,Vintage Cars,136,CAF Imports,28023,Spain,EMEA,Medium
10185,28,100,2800,11/14/2003,Shipped,4,11,2003,Vintage Cars,136,Mini Creations Ltd.,50553,USA,NA,Medium
10196,49,100,4900,11/26/2003,Shipped,4,11,2003,Vintage Cars,136,Super Scale Inc.,97823,USA,NA,Medium
10208,24,100,2400,1/2/2004,Shipped,1,1,2004,Vintage Cars,136,"Saveley & Henriot, Co.",69004,France,EMEA,Small
10221,33,100,3300,2/18/2004,Shipped,1,2,2004,Vintage Cars,136,Petit Auto,B-1180,Belgium,EMEA,Medium
10232,22,100,2200,3/20/2004,Shipped,1,3,2004,Vintage Cars,136,giftsbymail.co.uk,PO31 7PJ,UK,EMEA,Medium
10248,32,100,3200,5/7/2004,Cancelled,2,5,2004,Vintage Cars,136,Land of Toys Inc.,10022,USA,NA,Medium
10273,40,100,4000,7/21/2004,Shipped,3,7,2004,Vintage Cars,136,Petit Auto,B-1180,Belgium,EMEA,Medium
10282,43,100,4300,8/20/2004,Shipped,3,8,2004,Vintage Cars,136,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10293,24,100,2400,9/9/2004,Shipped,3,9,2004,Vintage Cars,136,Amica Models & Co.,10100,Italy,EMEA,Small
10306,32,100,3200,10/14/2004,Shipped,4,10,2004,Vintage Cars,136,"AV Stores, Co.",EC2 5NT,UK,EMEA,Medium
10314,20,100,2000,10/22/2004,Shipped,4,10,2004,Vintage Cars,136,Heintze Collectables,8200,Denmark,EMEA,Small
10325,24,69.12,1658.88,11/5/2004,Shipped,4,11,2004,Vintage Cars,136,Baane Mini Imports,4110,Norway,EMEA,Small
10336,48,100,4800,11/20/2004,Shipped,4,11,2004,Vintage Cars,136,"La Corne D'abondance, Co.",75012,France,EMEA,Medium
10350,44,100,4400,12/2/2004,Shipped,4,12,2004,Vintage Cars,136,Euro Shopping Channel,28034,Spain,EMEA,Medium
10372,28,100,2800,1/26/2005,Shipped,1,1,2005,Vintage Cars,136,"Tokyo Collectables, Ltd",106-0032,Japan,Japan,Medium
10383,24,61.52,1476.48,2/22/2005,Shipped,1,2,2005,Vintage Cars,136,Euro Shopping Channel,28034,Spain,EMEA,Small
10396,33,100,3300,3/23/2005,Shipped,1,3,2005,Vintage Cars,136,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10414,41,100,4100,5/6/2005,On Hold,2,5,2005,Vintage Cars,136,Gifts4AllAges.com,51003,USA,NA,Medium
10104,23,100,2300,1/31/2003,Shipped,1,1,2003,Classic Cars,169,Euro Shopping Channel,28034,Spain,EMEA,Medium
10109,46,100,4600,3/10/2003,Shipped,1,3,2003,Classic Cars,169,Motor Mint Distributors Inc.,71270,USA,NA,Large
10114,48,100,4800,4/1/2003,Shipped,2,4,2003,Classic Cars,169,"La Corne D'abondance, Co.",75012,France,EMEA,Large
10122,25,100,2500,5/8/2003,Shipped,2,5,2003,Classic Cars,169,Marseille Mini Autos,13008,France,EMEA,Medium
10127,22,100,2200,6/3/2003,Shipped,2,6,2003,Classic Cars,169,Muscle Machine Inc,10022,USA,NA,Medium
10136,41,100,4100,7/4/2003,Shipped,3,7,2003,Classic Cars,169,Alpha Cognac,31000,France,EMEA,Large
10141,34,100,3400,8/1/2003,Shipped,3,8,2003,Classic Cars,169,Suominen Souveniers,FIN-02271,Finland,EMEA,Medium
10148,32,100,3200,9/11/2003,Shipped,3,9,2003,Classic Cars,169,"Anna's Decorations, Ltd",2060,Australia,APAC,Medium
10151,21,100,2100,9/21/2003,Shipped,3,9,2003,Classic Cars,169,"Oulu Toy Supplies, Inc.",90110,Finland,EMEA,Medium
10160,20,100,2000,10/11/2003,Shipped,4,10,2003,Classic Cars,169,"Men 'R' US Retailers, Ltd.",Unknown,USA,NA,Medium
10165,47,100,4700,10/22/2003,Shipped,4,10,2003,Classic Cars,169,"Dragon Souveniers, Ltd.",79903,Singapore,Japan,Large
10171,39,100,3900,11/5/2003,Shipped,4,11,2003,Classic Cars,169,Quebec Home Shopping Network,H1J 1C3,Canada,NA,Medium
10175,29,100,2900,11/6/2003,Shipped,4,11,2003,Classic Cars,169,"Stylish Desk Decors, Co.",WX3 6FW,UK,EMEA,Medium
10181,45,100,4500,11/12/2003,Shipped,4,11,2003,Classic Cars,169,Herkku Gifts,N 5804,Norway,EMEA,Medium
10184,28,100,2800,11/14/2003,Shipped,4,11,2003,Classic Cars,169,"Iberia Gift Imports, Corp.",41101,Spain,EMEA,Medium
10192,26,100,2600,11/20/2003,Shipped,4,11,2003,Classic Cars,169,Online Diecast Creations Co.,62005,USA,NA,Medium
10195,50,100,5000,11/25/2003,Shipped,4,11,2003,Classic Cars,169,Mini Classics,24067,USA,NA,Large
10203,48,100,4800,12/2/2003,Shipped,4,12,2003,Classic Cars,169,Euro Shopping Channel,28034,Spain,EMEA,Large
10207,25,100,2500,12/9/2003,Shipped,4,12,2003,Classic Cars,169,Diecast Collectables,51003,USA,NA,Medium
10212,40,100,4000,1/16/2004,Shipped,1,1,2004,Classic Cars,169,Euro Shopping Channel,28034,Spain,EMEA,Medium
10225,43,100,4300,2/22/2004,Shipped,1,2,2004,Classic Cars,169,"Vida Sport, Ltd",1203,Switzerland,EMEA,Medium
10229,22,100,2200,3/11/2004,Shipped,1,3,2004,Classic Cars,169,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10239,47,100,4700,4/12/2004,Shipped,2,4,2004,Classic Cars,169,"Oulu Toy Supplies, Inc.",90110,Finland,EMEA,Large
10246,36,100,3600,5/5/2004,Shipped,2,5,2004,Classic Cars,169,Euro Shopping Channel,28034,Spain,EMEA,Large
10253,40,100,4000,6/1/2004,Cancelled,2,6,2004,Classic Cars,169,"UK Collectables, Ltd.",WX1 6LT,UK,EMEA,Medium
10259,27,100,2700,6/15/2004,Shipped,2,6,2004,Classic Cars,169,Handji Gifts& Co,69045,Singapore,APAC,Medium
10266,29,100,2900,7/6/2004,Shipped,3,7,2004,Classic Cars,169,L'ordine Souveniers,42100,Italy,EMEA,Medium
10271,20,100,2000,7/20/2004,Shipped,3,7,2004,Classic Cars,169,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10278,42,100,4200,8/6/2004,Shipped,3,8,2004,Classic Cars,169,Signal Gift Stores,83030,USA,NA,Medium
10281,25,100,2500,8/19/2004,Shipped,3,8,2004,Classic Cars,169,Diecast Classics Inc.,70267,USA,NA,Medium
10287,36,100,3600,8/30/2004,Shipped,3,8,2004,Classic Cars,169,"Vida Sport, Ltd",1203,Switzerland,EMEA,Medium
10292,21,100,2100,9/8/2004,Shipped,3,9,2004,Classic Cars,169,Land of Toys Inc.,10022,USA,NA,Small
10301,23,100,2300,10/5/2003,Shipped,4,10,2003,Classic Cars,169,"Norway Gifts By Mail, Co.",N 0106,Norway,EMEA,Medium
10305,37,100,3700,10/13/2004,Shipped,4,10,2004,Classic Cars,169,Marta's Replicas Co.,51247,USA,NA,Large
10310,48,100,4800,10/16/2004,Shipped,4,10,2004,Classic Cars,169,"Toms Spezialitten, Ltd",50739,Germany,EMEA,Large
10313,25,100,2500,10/22/2004,Shipped,4,10,2004,Classic Cars,169,Canadian Gift Exchange Network,V3F 2K1,Canada,NA,Medium
10321,33,100,3300,11/4/2004,Shipped,4,11,2004,Classic Cars,169,FunGiftIdeas.com,50553,USA,NA,Medium
10324,27,100,2700,11/5/2004,Shipped,4,11,2004,Classic Cars,169,Vitachrome Inc.,10022,USA,NA,Medium
10331,27,100,2700,11/17/2004,Shipped,4,11,2004,Classic Cars,169,Motor Mint Distributors Inc.,71270,USA,NA,Medium
10334,20,100,2000,11/19/2004,On Hold,4,11,2004,Classic Cars,169,"Volvo Model Replicas, Co",S-958 22,Sweden,EMEA,Small
10342,30,100,3000,11/24/2004,Shipped,4,11,2004,Classic Cars,169,"Australian Collectors, Co.",3004,Australia,APAC,Medium
10349,48,100,4800,12/1/2004,Shipped,4,12,2004,Classic Cars,169,Muscle Machine Inc,10022,USA,NA,Large
10358,32,93.49,2991.68,12/10/2004,Shipped,4,12,2004,Classic Cars,169,Euro Shopping Channel,28034,Spain,EMEA,Small
10366,34,100,3400,1/10/2005,Shipped,1,1,2005,Classic Cars,169,Royale Belge,B-6000,Belgium,EMEA,Medium
10370,27,56.85,1534.95,1/20/2005,Shipped,1,1,2005,Classic Cars,169,"Anna's Decorations, Ltd",2060,Australia,APAC,Small
10377,39,100,3900,2/9/2005,Shipped,1,2,2005,Classic Cars,169,"Toys of Finland, Co.",21240,Finland,EMEA,Large
10383,47,100,4700,2/22/2005,Shipped,1,2,2005,Classic Cars,169,Euro Shopping Channel,28034,Spain,EMEA,Medium
10394,22,100,2200,3/15/2005,Shipped,1,3,2005,Classic Cars,169,Euro Shopping Channel,28034,Spain,EMEA,Medium
10405,55,100,5500,4/14/2005,Shipped,2,4,2005,Classic Cars,169,Mini Caravy,67000,France,EMEA,Large
10412,60,100,6000,5/3/2005,Shipped,2,5,2005,Classic Cars,169,Euro Shopping Channel,28034,Spain,EMEA,Large
10419,35,100,3500,5/17/2005,Shipped,2,5,2005,Classic Cars,169,Salzburg Collectables,5020,Austria,EMEA,Medium
10425,28,100,2800,5/31/2005,In Process,2,5,2005,Classic Cars,169,La Rochelle Gifts,44000,France,EMEA,Medium
10105,38,100,3800,2/11/2003,Shipped,1,2,2003,Trains,100,Danish Wholesale Imports,1734,Denmark,EMEA,Medium
10117,21,95.8,2011.8,4/16/2003,Shipped,2,4,2003,Trains,100,"Dragon Souveniers, Ltd.",79903,Singapore,Japan,Small
10128,41,100,4100,6/6/2003,Shipped,2,6,2003,Trains,100,Euro Shopping Channel,28034,Spain,EMEA,Medium
10142,22,97.81,2151.82,8/8/2003,Shipped,3,8,2003,Trains,100,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10153,29,88.74,2573.46,9/28/2003,Shipped,3,9,2003,Trains,100,Euro Shopping Channel,28034,Spain,EMEA,Small
10165,50,100,5000,10/22/2003,Shipped,4,10,2003,Trains,100,"Dragon Souveniers, Ltd.",79903,Singapore,Japan,Medium
10177,29,100,2900,11/7/2003,Shipped,4,11,2003,Trains,100,CAF Imports,28023,Spain,EMEA,Medium
10185,49,80.67,3952.83,11/14/2003,Shipped,4,11,2003,Trains,100,Mini Creations Ltd.,50553,USA,NA,Medium
10196,35,100,3500,11/26/2003,Shipped,4,11,2003,Trains,100,Super Scale Inc.,97823,USA,NA,Medium
10208,48,100,4800,1/2/2004,Shipped,1,1,2004,Trains,100,"Saveley & Henriot, Co.",69004,France,EMEA,Medium
10221,23,80.67,1855.41,2/18/2004,Shipped,1,2,2004,Trains,100,Petit Auto,B-1180,Belgium,EMEA,Small
10232,48,95.8,4598.4,3/20/2004,Shipped,1,3,2004,Trains,100,giftsbymail.co.uk,PO31 7PJ,UK,EMEA,Medium
10248,42,100,4200,5/7/2004,Cancelled,2,5,2004,Trains,100,Land of Toys Inc.,10022,USA,NA,Medium
10273,47,100,4700,7/21/2004,Shipped,3,7,2004,Trains,100,Petit Auto,B-1180,Belgium,EMEA,Medium
10282,36,100,3600,8/20/2004,Shipped,3,8,2004,Trains,100,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10293,22,100,2200,9/9/2004,Shipped,3,9,2004,Trains,100,Amica Models & Co.,10100,Italy,EMEA,Small
10306,40,91.76,3670.4,10/14/2004,Shipped,4,10,2004,Trains,100,"AV Stores, Co.",EC2 5NT,UK,EMEA,Medium
10314,23,100,2300,10/22/2004,Shipped,4,10,2004,Trains,100,Heintze Collectables,8200,Denmark,EMEA,Small
10326,32,100,3200,11/9/2004,Shipped,4,11,2004,Trains,100,"Volvo Model Replicas, Co",S-958 22,Sweden,EMEA,Medium
10336,21,100,2100,11/20/2004,Shipped,4,11,2004,Trains,100,"La Corne D'abondance, Co.",75012,France,EMEA,Small
10350,41,93.04,3814.64,12/2/2004,Shipped,4,12,2004,Trains,100,Euro Shopping Channel,28034,Spain,EMEA,Medium
10372,25,84.71,2117.75,1/26/2005,Shipped,1,1,2005,Trains,100,"Tokyo Collectables, Ltd",106-0032,Japan,Japan,Small
10383,26,100,2600,2/22/2005,Shipped,1,2,2005,Trains,100,Euro Shopping Channel,28034,Spain,EMEA,Medium
10396,24,89.75,2154,3/23/2005,Shipped,1,3,2005,Trains,100,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10414,48,100,4800,5/6/2005,On Hold,2,5,2005,Trains,100,Gifts4AllAges.com,51003,USA,NA,Medium
10108,26,68.35,1777.1,3/3/2003,Shipped,1,3,2003,Classic Cars,80,Cruz & Sons Co.,1227 MM,Philippines,Japan,Small
10122,21,73.17,1536.57,5/8/2003,Shipped,2,5,2003,Classic Cars,80,Marseille Mini Autos,13008,France,EMEA,Small
10135,45,78,3510,7/2/2003,Shipped,3,7,2003,Classic Cars,80,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10147,36,86.04,3097.44,9/5/2003,Shipped,3,9,2003,Classic Cars,80,Collectables For Less Inc.,58339,USA,NA,Medium
10159,21,81.21,1705.41,10/10/2003,Shipped,4,10,2003,Classic Cars,80,Corporate Gift Ideas Co.,Unknown,USA,NA,Small
10169,32,70.76,2264.32,11/4/2003,Shipped,4,11,2003,Classic Cars,80,"Anna's Decorations, Ltd",2060,Australia,APAC,Small
10181,30,82.82,2484.6,11/12/2003,Shipped,4,11,2003,Classic Cars,80,Herkku Gifts,N 5804,Norway,EMEA,Small
10191,36,94.88,3415.68,11/20/2003,Shipped,4,11,2003,Classic Cars,80,"Toms Spezialitten, Ltd",50739,Germany,EMEA,Medium
10203,33,86.04,2839.32,12/2/2003,Shipped,4,12,2003,Classic Cars,80,Euro Shopping Channel,28034,Spain,EMEA,Small
10211,35,78,2730,1/15/2004,Shipped,1,1,2004,Classic Cars,80,Auto Canal Petit,75016,France,EMEA,Small
10225,37,95.69,3540.53,2/22/2004,Shipped,1,2,2004,Classic Cars,80,"Vida Sport, Ltd",1203,Switzerland,EMEA,Medium
10238,41,73.17,2999.97,4/9/2004,Shipped,2,4,2004,Classic Cars,80,Danish Wholesale Imports,1734,Denmark,EMEA,Small
10252,20,76.39,1527.8,5/26/2004,Shipped,2,5,2004,Classic Cars,80,Auto Canal Petit,75016,France,EMEA,Small
10265,45,86.84,3907.8,7/2/2004,Shipped,3,7,2004,Classic Cars,80,"Australian Collectables, Ltd",3150,Australia,APAC,Medium
10276,38,69.96,2658.48,8/2/2004,Shipped,3,8,2004,Classic Cars,80,Online Mini Collectables,58339,USA,NA,Small
10287,43,70.76,3042.68,8/30/2004,Shipped,3,8,2004,Classic Cars,80,"Vida Sport, Ltd",1203,Switzerland,EMEA,Medium
10300,49,78.8,3861.2,10/4/2003,Shipped,4,10,2003,Classic Cars,80,"Blauer See Auto, Co.",60528,Germany,EMEA,Medium
10310,27,80.41,2171.07,10/16/2004,Shipped,4,10,2004,Classic Cars,80,"Toms Spezialitten, Ltd",50739,Germany,EMEA,Small
10319,46,73.98,3403.08,11/3/2004,Shipped,4,11,2004,Classic Cars,80,Microscale Inc.,10022,USA,NA,Medium
10329,38,59.1,2245.8,11/15/2004,Shipped,4,11,2004,Classic Cars,80,Land of Toys Inc.,10022,USA,NA,Small
10342,25,66.74,1668.5,11/24/2004,Shipped,4,11,2004,Classic Cars,80,"Australian Collectors, Co.",3004,Australia,APAC,Small
10363,46,60.3,2773.8,1/6/2005,Shipped,1,1,2005,Classic Cars,80,Suominen Souveniers,FIN-02271,Finland,EMEA,Small
10378,22,100,2200,2/10/2005,Shipped,1,2,2005,Classic Cars,80,Euro Shopping Channel,28034,Spain,EMEA,Small
10390,40,100,4000,3/4/2005,Shipped,1,3,2005,Classic Cars,80,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10103,46,100,4600,1/29/2003,Shipped,1,1,2003,Vintage Cars,99,Baane Mini Imports,4110,Norway,EMEA,Medium
10111,39,100,3900,3/25/2003,Shipped,1,3,2003,Vintage Cars,99,Mini Wheels Co.,Unknown,USA,NA,Medium
10126,38,82.34,3128.92,5/28/2003,Shipped,2,5,2003,Vintage Cars,99,"Corrida Auto Replicas, Ltd",28023,Spain,EMEA,Medium
10139,30,100,3000,7/16/2003,Shipped,3,7,2003,Vintage Cars,99,Souveniers And Things Co.,2067,Australia,APAC,Medium
10149,42,94.25,3958.5,9/12/2003,Shipped,3,9,2003,Vintage Cars,99,Signal Collectibles Ltd.,94217,USA,NA,Medium
10163,43,100,4300,10/20/2003,Shipped,4,10,2003,Vintage Cars,99,Classic Legends Inc.,10022,USA,NA,Medium
10173,29,95.24,2761.96,11/5/2003,Shipped,4,11,2003,Vintage Cars,99,Rovelli Gifts,24100,Italy,EMEA,Small
10182,33,86.31,2848.23,11/12/2003,Shipped,4,11,2003,Vintage Cars,99,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10193,32,79.37,2539.84,11/21/2003,Shipped,4,11,2003,Vintage Cars,99,"Australian Collectables, Ltd",3150,Australia,APAC,Small
10206,28,87.3,2444.4,12/5/2003,Shipped,4,12,2003,Vintage Cars,99,Canadian Gift Exchange Network,V3F 2K1,Canada,NA,Small
10215,41,100,4100,1/29/2004,Shipped,1,1,2004,Vintage Cars,99,West Coast Collectables Co.,94019,USA,NA,Medium
10227,33,100,3300,3/2/2004,Shipped,1,3,2004,Vintage Cars,99,"Saveley & Henriot, Co.",69004,France,EMEA,Medium
10244,36,84.33,3035.88,4/29/2004,Shipped,2,4,2004,Vintage Cars,99,Euro Shopping Channel,28034,Spain,EMEA,Medium
10257,26,89.29,2321.54,6/14/2004,Shipped,2,6,2004,Vintage Cars,99,The Sharp Gifts Warehouse,94217,USA,NA,Small
10280,34,100,3400,8/17/2004,Shipped,3,8,2004,Vintage Cars,99,Amica Models & Co.,10100,Italy,EMEA,Medium
10290,26,96.23,2501.98,9/7/2004,Shipped,3,9,2004,Vintage Cars,99,Auto-Moto Classics Inc.,58339,USA,NA,Small
10304,38,100,3800,10/11/2004,Shipped,4,10,2004,Vintage Cars,99,Auto Assoc. & Cie.,78000,France,EMEA,Medium
10312,33,100,3300,10/21/2004,Shipped,4,10,2004,Vintage Cars,99,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10323,33,91.27,3011.91,11/5/2004,Shipped,4,11,2004,Vintage Cars,99,"Blauer See Auto, Co.",60528,Germany,EMEA,Medium
10333,46,100,4600,11/18/2004,Shipped,4,11,2004,Vintage Cars,99,Mini Wheels Co.,Unknown,USA,NA,Large
10347,26,100,2600,11/29/2004,Shipped,4,11,2004,Vintage Cars,99,"Australian Collectors, Co.",3004,Australia,APAC,Small
10357,25,100,2500,12/10/2004,Shipped,4,12,2004,Vintage Cars,99,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10369,45,73.08,3288.6,1/20/2005,Shipped,1,1,2005,Vintage Cars,99,Collectables For Less Inc.,58339,USA,NA,Medium
10382,50,100,5000,2/17/2005,Shipped,1,2,2005,Vintage Cars,99,Mini Gifts Distributors Ltd.,97562,USA,NA,Large
10392,36,100,3600,3/10/2005,Shipped,1,3,2005,Vintage Cars,99,Mini Auto Werke,8010,Austria,EMEA,Medium
10423,21,89.29,1875.09,5/30/2005,In Process,2,5,2005,Vintage Cars,99,Petit Auto,B-1180,Belgium,EMEA,Small
10108,29,100,2900,3/3/2003,Shipped,1,3,2003,Classic Cars,146,Cruz & Sons Co.,1227 MM,Philippines,Japan,Medium
10122,21,100,2100,5/8/2003,Shipped,2,5,2003,Classic Cars,146,Marseille Mini Autos,13008,France,EMEA,Small
10135,42,100,4200,7/2/2003,Shipped,3,7,2003,Classic Cars,146,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10147,37,100,3700,9/5/2003,Shipped,3,9,2003,Classic Cars,146,Collectables For Less Inc.,58339,USA,NA,Medium
10159,25,100,2500,10/10/2003,Shipped,4,10,2003,Classic Cars,146,Corporate Gift Ideas Co.,Unknown,USA,NA,Medium
10169,36,100,3600,11/4/2003,Shipped,4,11,2003,Classic Cars,146,"Anna's Decorations, Ltd",2060,Australia,APAC,Medium
10181,22,100,2200,11/12/2003,Shipped,4,11,2003,Classic Cars,146,Herkku Gifts,N 5804,Norway,EMEA,Medium
10191,23,100,2300,11/20/2003,Shipped,4,11,2003,Classic Cars,146,"Toms Spezialitten, Ltd",50739,Germany,EMEA,Medium
10203,32,100,3200,12/2/2003,Shipped,4,12,2003,Classic Cars,146,Euro Shopping Channel,28034,Spain,EMEA,Medium
10211,28,100,2800,1/15/2004,Shipped,1,1,2004,Classic Cars,146,Auto Canal Petit,75016,France,EMEA,Medium
10225,27,100,2700,2/22/2004,Shipped,1,2,2004,Classic Cars,146,"Vida Sport, Ltd",1203,Switzerland,EMEA,Medium
10238,49,100,4900,4/9/2004,Shipped,2,4,2004,Classic Cars,146,Danish Wholesale Imports,1734,Denmark,EMEA,Medium
10252,41,100,4100,5/26/2004,Shipped,2,5,2004,Classic Cars,146,Auto Canal Petit,75016,France,EMEA,Medium
10265,49,100,4900,7/2/2004,Shipped,3,7,2004,Classic Cars,146,"Australian Collectables, Ltd",3150,Australia,APAC,Large
10276,30,100,3000,8/2/2004,Shipped,3,8,2004,Classic Cars,146,Online Mini Collectables,58339,USA,NA,Medium
10287,40,100,4000,8/30/2004,Shipped,3,8,2004,Classic Cars,146,"Vida Sport, Ltd",1203,Switzerland,EMEA,Medium
10300,23,100,2300,10/4/2003,Shipped,4,10,2003,Classic Cars,146,"Blauer See Auto, Co.",60528,Germany,EMEA,Medium
10310,49,100,4900,10/16/2004,Shipped,4,10,2004,Classic Cars,146,"Toms Spezialitten, Ltd",50739,Germany,EMEA,Medium
10320,25,100,2500,11/3/2004,Shipped,4,11,2004,Classic Cars,146,"Volvo Model Replicas, Co",S-958 22,Sweden,EMEA,Medium
10330,37,100,3700,11/16/2004,Shipped,4,11,2004,Classic Cars,146,Cruz & Sons Co.,1227 MM,Philippines,Japan,Medium
10342,55,100,5500,11/24/2004,Shipped,4,11,2004,Classic Cars,146,"Australian Collectors, Co.",3004,Australia,APAC,Medium
10355,23,100,2300,12/7/2004,Shipped,4,12,2004,Classic Cars,146,Euro Shopping Channel,28034,Spain,EMEA,Medium
10363,24,100,2400,1/6/2005,Shipped,1,1,2005,Classic Cars,146,Suominen Souveniers,FIN-02271,Finland,EMEA,Medium
10378,43,96.49,4149.07,2/10/2005,Shipped,1,2,2005,Classic Cars,146,Euro Shopping Channel,28034,Spain,EMEA,Medium
10390,50,100,5000,3/4/2005,Shipped,1,3,2005,Classic Cars,146,Mini Gifts Distributors Ltd.,97562,USA,NA,Large
10109,47,100,4700,3/10/2003,Shipped,1,3,2003,Classic Cars,141,Motor Mint Distributors Inc.,71270,USA,NA,Medium
10123,34,100,3400,5/20/2003,Shipped,2,5,2003,Classic Cars,141,Atelier graphique,44000,France,EMEA,Medium
10137,31,100,3100,7/10/2003,Shipped,3,7,2003,Classic Cars,141,Reims Collectables,51100,France,EMEA,Medium
10148,28,100,2800,9/11/2003,Shipped,3,9,2003,Classic Cars,141,"Anna's Decorations, Ltd",2060,Australia,APAC,Medium
10161,36,100,3600,10/17/2003,Shipped,4,10,2003,Classic Cars,141,Heintze Collectables,8200,Denmark,EMEA,Medium
10172,48,100,4800,11/5/2003,Shipped,4,11,2003,Classic Cars,141,Gift Depot Inc.,97562,USA,NA,Medium
10181,39,100,3900,11/12/2003,Shipped,4,11,2003,Classic Cars,141,Herkku Gifts,N 5804,Norway,EMEA,Medium
10192,45,100,4500,11/20/2003,Shipped,4,11,2003,Classic Cars,141,Online Diecast Creations Co.,62005,USA,NA,Medium
10204,35,100,3500,12/2/2003,Shipped,4,12,2003,Classic Cars,141,Muscle Machine Inc,10022,USA,NA,Medium
10212,45,100,4500,1/16/2004,Shipped,1,1,2004,Classic Cars,141,Euro Shopping Channel,28034,Spain,EMEA,Medium
10226,46,100,4600,2/26/2004,Shipped,1,2,2004,Classic Cars,141,Collectable Mini Designs Co.,91217,USA,NA,Large
10240,37,100,3700,4/13/2004,Shipped,2,4,2004,Classic Cars,141,Osaka Souveniers Co.,530-0003,Japan,Japan,Medium
10253,31,100,3100,6/1/2004,Cancelled,2,6,2004,Classic Cars,141,"UK Collectables, Ltd.",WX1 6LT,UK,EMEA,Medium
